ip,domain
173.194.41.143,www-google-analytics.l.google.com
173.194.41.144,measuremap.com
173.194.41.145,measuremap.com
173.194.41.146,measuremap.com
173.194.41.147,measuremap.com
173.194.41.148,measuremap.com
173.194.41.153,partnerad.l.google.com
173.194.41.154,partnerad.l.google.com
173.194.41.155,clickserve.cc-dt.com
173.194.41.156,clickserve.cc-dt.com
173.194.41.160,www-google-analytics.l.google.com
173.194.41.161,www-google-analytics.l.google.com
173.194.41.162,www-google-analytics.l.google.com
173.194.41.163,www-google-analytics.l.google.com
173.194.41.164,www-google-analytics.l.google.com
173.194.41.165,www-google-analytics.l.google.com
173.194.41.166,www-google-analytics.l.google.com
173.194.41.167,www-google-analytics.l.google.com
173.194.41.168,www-google-analytics.l.google.com
173.194.41.169,www-google-analytics.l.google.com
173.194.41.170,wintricksbanner.googlepages.com
173.194.41.171,wintricksbanner.googlepages.com
173.194.41.172,wintricksbanner.googlepages.com
173.194.41.173,partnerad.l.google.com
173.194.41.174,www-google-analytics.l.google.com
173.194.41.185,partnerad.l.google.com
173.194.41.186,partnerad.l.google.com
173.194.41.187,clickserve.cc-dt.com
173.194.41.188,clickserve.cc-dt.com
173.194.41.64,www-google-analytics.l.google.com
173.194.41.65,www-google-analytics.l.google.com
173.194.41.66,www-google-analytics.l.google.com
173.194.41.67,www-google-analytics.l.google.com
173.194.41.68,www-google-analytics.l.google.com
173.194.41.69,www-google-analytics.l.google.com
173.194.41.70,www-google-analytics.l.google.com
173.194.41.71,www-google-analytics.l.google.com
173.194.41.72,www-google-analytics.l.google.com
173.194.41.73,www-google-analytics.l.google.com
173.194.41.74,wintricksbanner.googlepages.com
173.194.41.75,wintricksbanner.googlepages.com
173.194.41.76,wintricksbanner.googlepages.com
173.194.41.77,partnerad.l.google.com
173.194.41.78,www-google-analytics.l.google.com
173.194.41.89,partnerad.l.google.com
173.194.41.90,partnerad.l.google.com
173.194.41.91,clickserve.cc-dt.com
173.194.41.92,clickserve.cc-dt.com
173.194.41.96,www-google-analytics.l.google.com
173.194.41.97,www-google-analytics.l.google.com
173.194.41.98,www-google-analytics.l.google.com
173.194.41.99,www-google-analytics.l.google.com
173.194.65.100,web2.deja.com
173.194.65.101,web2.deja.com
173.194.65.102,web2.deja.com
173.194.65.113,web2.deja.com
173.194.65.138,web2.deja.com
173.194.65.139,web2.deja.com
173.194.66.100,web2.deja.com
173.194.66.101,web2.deja.com
173.194.66.102,web2.deja.com
173.194.66.103,measuremap.com
173.194.66.104,measuremap.com
173.194.66.105,measuremap.com
173.194.66.106,measuremap.com
173.194.66.113,web2.deja.com
173.194.66.132,wintricksbanner.googlepages.com
173.194.66.138,web2.deja.com
173.194.66.139,web2.deja.com
173.194.66.147,measuremap.com
173.194.66.148,clickserve.cc-dt.com
173.194.66.149,clickserve.cc-dt.com
173.194.66.154,partnerad.l.google.com
173.194.66.155,partnerad.l.google.com
173.194.66.156,partnerad.l.google.com
173.194.66.157,partnerad.l.google.com
173.194.66.164,partnerad.l.google.com
173.194.66.165,partnerad.l.google.com
173.194.66.166,partnerad.l.google.com
173.194.66.167,partnerad.l.google.com
173.194.66.99,measuremap.com
173.194.67.100,web2.deja.com
173.194.67.101,web2.deja.com
173.194.67.102,web2.deja.com
173.194.67.103,measuremap.com
173.194.67.104,measuremap.com
173.194.67.105,measuremap.com
173.194.67.106,measuremap.com
173.194.67.113,web2.deja.com
173.194.67.132,ads.gmodules.com
173.194.67.138,web2.deja.com
173.194.67.139,web2.deja.com
173.194.67.147,measuremap.com
173.194.67.99,measuremap.com
173.194.70.100,web2.deja.com
173.194.70.101,web2.deja.com
173.194.70.102,web2.deja.com
173.194.70.113,web2.deja.com
173.194.70.138,web2.deja.com
173.194.70.139,web2.deja.com
173.194.78.100,www-google-analytics.l.google.com
173.194.78.101,www-google-analytics.l.google.com
173.194.78.102,www-google-analytics.l.google.com
173.194.78.103,measuremap.com
173.194.78.104,measuremap.com
173.194.78.105,measuremap.com
173.194.78.106,measuremap.com
173.194.78.113,www-google-analytics.l.google.com
173.194.78.132,wintricksbanner.googlepages.com
173.194.78.138,www-google-analytics.l.google.com
173.194.78.139,www-google-analytics.l.google.com
173.194.78.147,measuremap.com
173.194.78.148,clickserve.cc-dt.com
173.194.78.149,clickserve.cc-dt.com
173.194.78.154,partnerad.l.google.com
173.194.78.155,partnerad.l.google.com
173.194.78.156,partnerad.l.google.com
173.194.78.157,partnerad.l.google.com
173.194.78.99,measuremap.com
173.199.115.168,assets1.exgfnetwork.com
173.199.120.68,assets1.exgfnetwork.com
173.199.133.86,liftdna.com
173.199.149.66,seeq.com
173.199.149.72,seeq.com
173.201.20.57,ad-up.com
173.201.239.14,cyberbounty.com
173.203.191.118,campaign.bharatmatrimony.com
173.203.89.94,adbrite.com
173.204.49.131,ads-click.com
173.208.154.130,hurricanedigitalmedia.com
173.212.56.172,adflight.com
173.212.56.177,bannerboxes.com
173.212.56.178,rightstats.com
173.212.56.183,adflight.com
173.212.56.184,adflight.com
173.212.56.186,primetime.net
173.212.56.199,rightstats.com
173.212.56.209,adflight.com
173.212.56.210,adflight.com
173.212.56.228,bannieres.acces-contenu.com
173.212.56.229,directivepub.com
173.212.56.232,bannerboxes.com
173.212.56.243,123found.com
173.212.56.97,primetime.net
173.214.168.171,its-that-easy.com
173.224.124.149,megastats.com
173.224.124.177,megastats.com
173.225.27.85,adxpose.com
173.227.66.102,hurricanedigitalmedia.com
173.227.66.108,hurricanedigitalmedia.com
173.227.66.117,hurricanedigitalmedia.com
173.227.66.14,hurricanedigitalmedia.com
173.227.66.20,hurricanedigitalmedia.com
173.227.66.23,hurricanedigitalmedia.com
173.227.66.26,hurricanedigitalmedia.com
173.227.66.29,hurricanedigitalmedia.com
173.227.66.5,hurricanedigitalmedia.com
173.230.128.105,usapromotravel.com
173.230.141.57,carbonads.com
173.231.140.218,ads.imgur.com
173.231.140.219,ads.imgur.com
173.236.110.98,adserver.twitpic.com
173.236.165.119,topsir.com
173.236.188.251,oxen.hillcountrytexas.com
173.236.31.170,hydramedia.com
173.240.1.37,leadingedgecash.com
173.240.1.38,leadingedgecash.com
173.241.240.4,ads.lycos.com
173.245.60.121,gamesites200.com
173.245.60.15,mystat.pl
173.245.60.44,gamesites200.com
173.245.61.145,mystat.pl
173.245.61.15,mystat.pl
173.245.61.30,mystat.pl
173.245.61.56,mystat.pl
173.251.68.85,percentmobile.com
173.255.205.157,flurry.com
173.255.229.104,vervewireless.com
173.255.248.208,fusionads.net
173.255.250.118,harrenmedia.com
173.44.62.198,onlinerewardcenter.com
173.45.100.242,ads.gsm-exchange.com
173.45.161.14,teenrevenue.com
173.46.7.31,opienetwork.com
173.8.109.182,cqcounter.com
174.120.0.156,internetfuel.com
174.120.113.133,directaclick.com
174.120.120.175,cash4banner.com
174.120.120.208,elitetoplist.com
174.120.120.221,elitetoplist.com
174.120.120.229,freewebcounter.com
174.120.139.9,adreporting.com
174.120.152.167,searchramp.com
174.120.152.186,searchramp.com
174.120.167.162,adserver.portalofevil.com
174.121.38.247,pr-star.de
174.122.238.251,4d5.net
174.123.148.178,affiliate.mogs.com
174.123.154.147,ads.justhungry.com
174.123.175.226,counter.bloke.com
174.123.55.226,blogtopsites.com
174.127.101.225,ad4game.com
174.127.127.178,woopra.com
174.128.237.30,ads.yourfreedvds.com
174.129.102.210,www.kaplanindex.com
174.129.11.178,freelogs.com
174.129.12.237,cetrk.com
174.129.14.235,rapidcounter.com
174.129.16.231,kissmetrics.com
174.129.17.142,cubics.com
174.129.19.78,admarvel.com
174.129.2.142,picadmedia.com
174.129.2.71,linkshighway.com
174.129.20.213,freelogs.com
174.129.201.226,imagecash.net
174.129.201.230,imagecash.net
174.129.203.88,porngraph.com
174.129.205.223,ads.tahono.com
174.129.209.156,chartbeat.com
174.129.21.25,chartbeat.com
174.129.213.25,affiliate.offgamers.com
174.129.216.213,paycounter.com
174.129.217.153,gvisit.com
174.129.218.62,chartbeat.com
174.129.220.107,socialspark.com
174.129.222.175,rapidcounter.com
174.129.223.195,ads.gawker.com
174.129.227.33,chartbeat.com
174.129.229.200,advertpro.sitepoint.com
174.129.232.188,ads.supplyframe.com
174.129.233.103,impressionz.co.uk
174.129.233.188,pcash.imlive.com
174.129.235.147,cubics.com
174.129.236.152,leadboltads.net
174.129.240.12,adjuggler.yourdictionary.com
174.129.243.62,ads.supplyframe.com
174.129.244.4,ads.imgur.com
174.129.249.79,ads.economist.com
174.129.252.108,servedbyopenx.com
174.129.253.18,kissmetrics.com
174.129.28.138,cubics.com
174.129.28.68,cubics.com
174.129.29.15,cubics.com
174.129.30.89,cubics.com
174.129.35.49,netshelter.net
174.129.40.79,radarurl.com
174.129.43.138,ads.supplyframe.com
174.129.43.206,netshelter.net
174.129.44.143,bluekai.com
174.129.7.234,adwhirl.com
174.132.110.250,adreactor.com
174.132.34.18,buysellads.com
174.132.65.58,buysellads.com
174.132.67.194,4d5.net
174.132.67.76,buysellads.com
174.133.203.114,nbjmp.com
174.133.78.191,forex-affiliate.net
174.133.96.9,rapidcounter.com
174.136.107.84,ad.nozonedata.com
174.137.114.57,ah-ha.com
174.137.114.60,trafficleader.com
174.137.114.62,industrybrains.com
174.137.125.110,exchangeclicksonline.com
174.137.125.35,traffic-exchange.com
174.137.125.36,actionsplash.com
174.137.125.68,starffa.com
174.137.125.78,intelliads.com
174.137.125.92,link4ads.com
174.137.125.95,link4ads.com
174.137.132.28,123found.com
174.137.182.164,privatecash.com
174.137.34.105,videoegg.com
174.140.166.211,freestats.tv
174.140.17.100,freepay.com
174.142.11.178,radarurl.com
174.142.113.41,qctop.com
174.142.113.46,qctop.com
174.142.183.86,affbuzzads.com
174.142.19.190,openx.blindferret.com
174.142.251.52,affbuzzads.com
174.142.251.53,ads.pushplay.com
174.142.79.83,radarurl.com
174.142.90.140,class-act-clicks.com
174.143.100.53,liveintent.com
174.143.114.147,ads.directionsmag.com
174.143.140.88,stats.olark.com
174.143.172.51,tlvmedia.com
174.143.211.138,clickhouse.com
174.143.211.253,clickhouse.com
174.143.212.219,clickhouse.com
174.143.234.59,yoggrt.com
174.143.241.129,theadhost.com
174.143.241.76,exitexchange.com
174.143.242.228,exitexchange.com
174.143.242.242,exitexchange.com
174.143.243.5,exitexchange.com
174.143.243.8,exitexchange.com
174.143.45.106,justrelevant.com
174.143.45.129,admeta.com
174.143.51.42,textlinks.com
174.143.53.252,blogherads.com
174.143.73.146,at-adserver.alltop.com
174.34.228.181,plugrush.com
174.34.255.64,zeusclicks.com
174.35.64.38,crtv.mate1.com
174.35.64.49,bannershotlink.perfectgonzo.com
174.35.65.93,crtv.mate1.com
174.35.66.74,crtv.mate1.com
174.35.66.82,crtv.mate1.com
174.35.67.30,crtv.mate1.com
174.36.103.119,realtechnetwork.com
174.36.103.124,realtechnetwork.com
174.36.105.208,ad.leadbolt.net
174.36.105.210,leadboltads.net
174.36.114.21,ads.cricbuzz.com
174.36.138.28,imagecash.net
174.36.193.150,zenzuu.com
174.36.232.136,histats.com
174.36.240.233,histats.com
174.36.45.48,adserver.twitpic.com
174.36.58.233,adserver.twitpic.com
174.36.6.58,itsptp.com
174.37.147.184,ads4homes.com
174.37.154.104,reachjunction.com
174.37.154.236,adserver.bizhat.com
174.37.172.68,cibleclick.com
174.37.172.69,adsmart.com
174.37.205.202,admailtiser.com
174.37.207.102,ad4game.com
174.37.214.225,adventory.com
174.37.234.56,gtop100.com
174.37.33.236,pay-ads.com
174.46.248.90,precisionclick.com
174.47.188.40,directleads.com
174.47.188.5,ads.glispa.com
174.47.188.6,onenetworkdirect.com
174.47.188.8,affiliates.digitalriver.com
175.41.139.218,s2d6.com
175.41.154.13,tpnads.com
175.41.163.74,tpnads.com
175.41.164.117,tpnads.com
175.41.167.119,tpnads.com
175.41.169.96,tpnads.com
175.41.172.191,tpnads.com
175.41.173.86,tpnads.com
175.41.176.16,tpnads.com
175.41.176.88,tpnads.com
175.41.178.71,tpnads.com
175.41.179.16,tpnads.com
175.41.184.32,tpnads.com
175.41.186.8,tpnads.com
175.41.3.36,crtv.mate1.com
176.28.52.151,webmaster-partnerprogramme24.de
176.31.115.188,smartadserver.com
176.31.89.10,onlinecashmethod.com
176.32.100.193,ads.hollywood.com
176.32.100.195,alexa-sitestats.s3.amazonaws.com
176.32.100.198,entrecard.s3.amazonaws.com
176.32.100.201,alexa-sitestats.s3.amazonaws.com
176.32.100.240,entrecard.s3.amazonaws.com
176.32.100.248,alexa-sitestats.s3.amazonaws.com
176.32.100.64,alexa-sitestats.s3.amazonaws.com
176.32.100.67,ads.hollywood.com
176.32.100.68,entrecard.s3.amazonaws.com
176.32.100.72,yab-adimages.s3.amazonaws.com
176.32.100.75,ads.hollywood.com
176.32.101.129,yab-adimages.s3.amazonaws.com
176.32.101.137,alexa-sitestats.s3.amazonaws.com
176.32.101.145,yab-adimages.s3.amazonaws.com
176.32.101.148,ads.hollywood.com
176.32.101.65,yab-adimages.s3.amazonaws.com
176.32.101.73,yab-adimages.s3.amazonaws.com
176.32.101.8,alexa-sitestats.s3.amazonaws.com
176.32.102.122,yab-adimages.s3.amazonaws.com
176.32.102.49,yab-adimages.s3.amazonaws.com
176.32.102.57,alexa-sitestats.s3.amazonaws.com
176.32.97.252,ads.hollywood.com
176.32.98.226,yab-adimages.s3.amazonaws.com
176.32.98.230,alexa-sitestats.s3.amazonaws.com
176.32.98.233,ads.hollywood.com
176.32.98.234,alexa-sitestats.s3.amazonaws.com
176.32.99.100,ads.hollywood.com
176.32.99.153,alexa-sitestats.s3.amazonaws.com
176.32.99.161,yab-adimages.s3.amazonaws.com
176.32.99.164,ads.hollywood.com
176.32.99.201,yab-adimages.s3.amazonaws.com
176.32.99.204,ads.hollywood.com
176.32.99.212,ads.hollywood.com
176.32.99.35,alexa-sitestats.s3.amazonaws.com
176.32.99.43,alexa-sitestats.s3.amazonaws.com
176.32.99.47,alexa-sitestats.s3.amazonaws.com
176.32.99.96,entrecard.s3.amazonaws.com
176.34.100.20,mediax.angloinfo.com
176.34.106.2,ad.smartclip.net
176.34.109.246,mediax.angloinfo.com
176.34.117.117,ad.smartclip.net
176.34.117.169,ad.smartclip.net
176.34.184.204,ad.smartclip.net
176.34.185.182,ad.smartclip.net
176.34.186.134,mediax.angloinfo.com
176.34.190.192,mediax.angloinfo.com
176.34.191.0,ads.p161.net
176.34.191.3,ads.p161.net
176.34.191.4,ads.p161.net
176.34.191.5,ads.p161.net
176.34.224.77,ad.smartclip.net
176.34.224.89,ads.creative-serving.com
176.34.224.94,ads.creative-serving.com
176.34.225.120,ad.smartclip.net
176.34.225.33,ads.creative-serving.com
176.34.227.166,ads.creative-serving.com
176.34.234.52,ads.creative-serving.com
176.34.243.178,mediax.angloinfo.com
176.34.244.227,ad.smartclip.net
176.34.250.173,ads.creative-serving.com
176.34.250.175,ads.creative-serving.com
176.34.96.235,ad.smartclip.net
176.58.105.10,clickcompare.co.uk
176.74.176.167,usapromotravel.com
176.74.176.178,targetnet.com
176.74.176.179,targetnet.com
176.9.12.70,ads.brabys.com
176.9.127.79,wholesaletraffic.info
176.9.168.254,rank-master.com
176.9.195.100,advertisingbox.com
176.9.224.89,yieldads.com
176.9.30.231,rb1.design.ru
176.9.38.163,net-filter.com
176.9.45.195,linktarget.com
176.9.46.73,ad.nachtagenten.de
176.9.83.231,adverticus.de
178.18.138.60,hollandbusinessadvertising.nl
178.18.22.157,ads.ultimate-guitar.com
178.18.22.159,ads.ultimate-guitar.com
178.20.8.56,ads.krawall.de
178.217.244.6,ads2.xnet.cz
178.250.0.87,criteo.com
178.32.3.115,engine.espace.netavenir.com
178.32.5.13,engine.espace.netavenir.com
178.32.5.2,promobenef.com
178.33.130.39,advertstream.com
178.33.210.24,mystat.pl
178.63.121.138,pagerank-ranking.de
178.63.130.36,freestats.tv
178.63.30.79,bannerswap.com
178.63.45.1,madvertise.de
178.63.48.27,madvertise.de
178.63.48.50,madvertise.de
178.73.224.61,pr-star.de
178.77.91.4,teliad.de
178.79.152.45,ewebcounter.com
178.79.153.133,ukbanners.com
180.137.255.240,v1.cnzz.com
180.137.255.250,v1.cnzz.com
180.179.78.6,admagnet.net
180.188.130.168,fxstyle.net
180.188.173.89,fxstyle.net
180.96.17.240,v1.cnzz.com
180.96.17.250,v1.cnzz.com
182.131.17.240,v1.cnzz.com
182.131.17.250,v1.cnzz.com
182.140.130.240,v1.cnzz.com
182.140.130.250,v1.cnzz.com
182.48.20.237,clicktrack.ziyu.net
182.48.45.175,clicklink.jp
183.60.136.42,v1.cnzz.com
183.60.136.43,v1.cnzz.com
183.60.136.44,v1.cnzz.com
183.60.136.45,v1.cnzz.com
183.60.136.46,v1.cnzz.com
183.60.136.65,v1.cnzz.com
184.105.177.9,realtracker.com
184.106.107.123,linkshighway.com
184.106.113.79,madisonavenue.com
184.106.162.192,profero.com
184.106.218.127,adtoll.com
184.106.218.181,intergi.com
184.106.40.102,reedbusiness.com
184.107.176.141,reachjunction.com
184.107.179.18,reachjunction.com
184.107.233.122,radarurl.com
184.107.247.2,british-banners.com
184.154.27.234,affiliates.babylon.com
184.154.42.132,cqcounter.com
184.154.83.2,ads4homes.com
184.164.68.45,freestats.tv
184.168.192.134,audience2media.com
184.168.198.1,thruport.com
184.168.221.11,twittad.com
184.168.221.29,adexpose.com
184.168.221.32,jcount.com
184.168.221.35,adthis.com
184.168.221.44,ads4homes.com
184.168.221.5,fusionquest.com
184.168.221.52,advnt.com
184.168.221.53,linkshighway.com
184.168.221.81,shareadspace.com
184.168.221.82,crowdgravity.com
184.168.221.83,xq1.net
184.168.221.88,targetingnow.com
184.168.221.96,linkshighway.com
184.168.230.1,widgetbucks.com
184.168.60.1,7bpeople.com
184.169.134.55,ad.leadbolt.net
184.169.136.91,ad.leadbolt.net
184.169.137.103,ad.leadbolt.net
184.169.141.196,ad.leadbolt.net
184.169.143.195,ad.leadbolt.net
184.169.151.104,ad.leadbolt.net
184.169.152.104,ad.leadbolt.net
184.169.154.252,ad.leadbolt.net
184.169.154.28,ad.leadbolt.net
184.169.155.27,ad.leadbolt.net
184.169.157.176,ad.leadbolt.net
184.169.160.119,ad.leadbolt.net
184.171.243.83,freestats.tv
184.172.159.35,toplistcity.com
184.172.163.192,funpageexchange.com
184.172.173.14,tntclix.co.uk
184.172.32.211,ads.abovetopsecret.com
184.172.61.109,ads.co.com
184.173.144.76,ads.abovetopsecret.com
184.173.170.82,admailtiser.com
184.173.170.84,admailtiser.com
184.173.190.238,aistat.net
184.173.198.30,statxpress.com
184.173.227.227,domaining.in
184.72.145.174,ads.appsgeyser.com
184.72.217.144,hightrafficads.com
184.72.222.11,netshelter.net
184.72.222.208,rapidcounter.com
184.72.222.69,adk2.com
184.72.223.181,ads.imgur.com
184.72.225.218,ads.supplyframe.com
184.72.226.15,trafficsecrets.com
184.72.230.138,freelogs.com
184.72.238.78,ads.shopstyle.com
184.72.239.114,edgeio.com
184.72.243.126,hightrafficads.com
184.72.251.95,rapidcounter.com
184.72.252.42,pcash.imlive.com
184.72.34.12,ad.leadbolt.net
184.72.35.89,adsymptotic.com
184.72.38.83,ad.leadbolt.net
184.72.40.142,ad.leadbolt.net
184.72.48.158,ads.supplyframe.com
184.72.49.147,ads.supplyframe.com
184.72.50.104,ad.leadbolt.net
184.72.53.95,playhaven.com
184.72.55.242,bluewhaleweb.com
184.72.56.252,ads.supplyframe.com
184.72.56.78,ad.leadbolt.net
184.72.57.7,ads.supplyframe.com
184.72.62.187,ad.leadbolt.net
184.72.63.127,ad.leadbolt.net
184.72.63.194,ad.leadbolt.net
184.73.155.159,pcash.imlive.com
184.73.157.167,ads.supplyframe.com
184.73.157.169,ads.supplyframe.com
184.73.158.147,ads.imgur.com
184.73.168.169,rapidcounter.com
184.73.168.97,porngraph.com
184.73.172.97,admeld.com
184.73.173.83,tapad.com
184.73.179.240,adk2.com
184.73.181.220,ads.supplyframe.com
184.73.182.116,ads.supplyframe.com
184.73.203.202,ad.leadbolt.net
184.73.208.18,ads.supplyframe.com
184.73.218.61,pcash.imlive.com
184.73.219.21,ads.supplyframe.com
184.73.220.206,freelogs.com
184.73.222.134,ads.imgur.com
184.73.226.176,pcash.imlive.com
184.73.227.129,ads.shopstyle.com
184.73.227.206,pcash.imlive.com
184.73.228.195,ads.supplyframe.com
184.73.229.70,pcash.imlive.com
184.73.232.179,ads.supplyframe.com
184.73.233.176,ads.supplyframe.com
184.73.234.18,freelogs.com
184.73.235.191,pcash.imlive.com
184.73.241.202,ads.supplyframe.com
184.73.252.202,identads.com
184.82.236.89,cibleclick.com
184.85.205.95,ads.undertone.com
185.31.16.129,ads.gawker.com
185.31.16.131,ads.wikia.nocookie.net
185.31.16.192,ads.gawker.com
185.31.17.129,ads.gawker.com
185.31.17.192,ads.gawker.com
185.31.18.129,track.gawker.com
185.31.18.131,athena-ads.wikia.com
185.31.18.192,track.gawker.com
185.31.18.194,athena-ads.wikia.com
185.31.19.129,track.gawker.com
185.31.19.131,athena-ads.wikia.com
185.31.19.192,track.gawker.com
185.31.19.194,athena-ads.wikia.com
185.33.52.68,adverticum.net
187.31.192.6,ads.ibest.com.br
